text,label
"I am having issues using contactless payments, could my card be damaged?",23
What is the significance of verifying the top-up?,71
There is an extra 1£ charge on my app. Why did you charge me extra?,34
There is a payment that has not processed.,45
Why is the exchange rate terrible?  That can't be close to the actual interbank rate.,17
I don't understand why my card payment is pending.  It has been pending for too long.  Why is this and when might it go through?,45
Hi. I noticed I have a duplicate charge which I have not made twice. Who should I talk to take care of this?,63
How long does my top up pending last?,47
I see some transactions that I don't recognize.  I think someone stole my details.,22
When can I expect the transfer to be complete?,67
limits on top ups,60
How can I activate my new card? I didn't recieve any information with it about how to do so.,0
How long do I wait for a transfer from the United States?,67
"Would you please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?",26
Do you offer disposable virtual cards too?,37
are multiple currencies acceptable?,36
Why was I charged a fee for debit or credit card payment?,15
How long should it take for my top-up to finish? I've been waiting a while.,47
"Please help me, there is a transaction in the incorrect account.",8
I need more physical cards than I have right now!,39
I made a cash withdrawal earlier and it's showing as pending.  What does that mean?,46
Can you tell me why my top-up failed?,59
I  see an extra 1£ charge on my app. Why did It charge me extra?,34
"I had a duplicate card and bought something and it showed up twice. I canceled my card, how do I get my money back?",63
What cards and currencies can I use to top up my account?,54
The transfer that I was trying to complete was declined. What was the cause?,27
The card that I have isn't working. This is the physical card.,14
what steps do you take to check identity,69
Why hasn't the transaction I did arrive yet?,66
What number of transactions can i do with one disposable card?,29
Will I be charged any fees if I want to add money with an international card?,57
How can I transfer money using my credit card?,62
How much will I be charged for exchanging foreign currency,31
I would like to get both a Visa and MasterCard?,73
How can I top up with Apple Pay?,2
My money I added isn't on my card.,59
The app says my transfer failed,35
I'm being charged for using my card!,15
i want to get my salary deposited as pesos?,50
I couldn't get the money I needed.,75
I see a charge of 1L I do not recognize on my statement,34
I only have one other credit card from the US. Do you accept that?,54
Can you please explain disposable virtual cards for me?,37
My rate of exchange was wrong.,17
I would like to activate my card.,0
How do I get refills to my card when I'm traveling?,4
Has my top-up gone through?,61
Why was my transaction not approved?,35
I can't upload my identification.,68
I can't use top up on Google Pay.,2
Why did the top-up fail?,59
I paid with my card and I was charged a fee,15
It has been forever ago that I made an order online. The product simply is not coming. Just give me back my money because I'm not paying these people.,52
What are the steps to verify identity?,69
I want some extra physical cards.,39
Can you make exchanges with the EUR?,36
My card won't work right now.,14
"Hello, there was an error while attempting top-up with my card this morning. I was able to use the card two days ago with no issues. Could you please assist?",59
I've made more than one attempt to make a purchase and the card keeps getting declined. Why do you keep denying my transfers?,27
I need to find out where the card is that I ordered.,11
Currently I can't get my card to work.,14
What is the process for unlocking the pin?,49
Is there something wrong with the transferring functions? I keep trying to transfer funds and only get an error message.,7
"Would you please tell me the status of my refund request for a large purchase I made not long ago? I contacted the merchant nearly a week ago, but haven't received it.",51
How does one send me money?,50
I need to cancel a payment. Something i purchased a while ago still has not arrived and i'm not going to pay them if they won't send me what I purchased.,52
I'm not happy with the services I'm getting with this company. Can you please delete my account?,55
